apt_group,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,nation,pca_x,pca_y,cluster
Storm-0501,0.24083198606967926,-0.09818494319915771,0.5571212768554688,0.44861239194869995,-0.030671266838908195,0.1589803695678711,-0.20603680610656738,0.18381406366825104,-0.5405075550079346,-0.2554105222225189,-0.06468775868415833,-0.03807922825217247,-0.06196802482008934,0.15134689211845398,-0.5163893103599548,-0.09830794483423233,-0.15327894687652588,0.493488073348999,0.1583992838859558,0.02661827579140663,0.28401878476142883,0.10402883589267731,0.07637806236743927,-0.04757631942629814,0.10702899843454361,-0.10357815027236938,-0.01623586192727089,-0.15324603021144867,-0.0834093689918518,0.4948246479034424,0.10055982321500778,-0.10384885966777802,-0.13773740828037262,0.32104986906051636,-0.43150362372398376,-0.09101934731006622,0.11291777342557907,-0.33399513363838196,0.3811335265636444,-0.2120015174150467,-0.004869382828474045,0.09864016622304916,-0.04047110676765442,-0.30253738164901733,-0.43199384212493896,0.38156503438949585,0.31024351716041565,0.41176313161849976,-0.14161789417266846,-0.2902141809463501,0.1503978818655014,-0.3701818287372589,-0.7684997916221619,-0.18354308605194092,0.1453452706336975,-0.14344966411590576,0.05138222873210907,-0.015228195115923882,-0.03251061215996742,0.06293202936649323,0.2973746657371521,0.27528318762779236,-0.32390451431274414,0.1777263879776001,Others,-0.30078957353534574,0.15279187386615814,1
Ferocious Kitten,-0.12112513929605484,0.09647072106599808,-0.14845246076583862,0.36594852805137634,0.608717143535614,-0.370323121547699,-0.19567441940307617,-0.10767275840044022,0.24746568500995636,0.06784109026193619,0.17595259845256805,-0.13374285399913788,-0.3134987950325012,0.020635638386011124,-0.05326155573129654,0.3076635003089905,0.17655600607395172,0.057179078459739685,0.10310190171003342,-0.18368275463581085,0.5900778770446777,0.07316414266824722,0.06243491172790527,-0.23536181449890137,-0.44575610756874084,0.0942029282450676,0.06834232062101364,0.4138112962245941,-0.046269845217466354,-0.4581163227558136,0.06294630467891693,-0.24729929864406586,-0.2758497893810272,0.3153304159641266,0.04124241694808006,0.41965457797050476,0.15971550345420837,-0.04462578520178795,-0.1859942525625229,0.06501276046037674,0.4314230680465698,0.23258522152900696,-0.22789140045642853,0.33992624282836914,-0.1673521250486374,-0.11485063284635544,0.049934931099414825,0.25853100419044495,-0.05670948699116707,0.22013559937477112,0.4708526134490967,-0.5209223628044128,-0.1512475609779358,0.20526890456676483,-0.07218395918607712,0.2619246542453766,-0.3790832459926605,-0.017808428034186363,-0.2343636453151703,-0.14782199263572693,-0.0996394231915474,-0.305582195520401,-0.1710229367017746,0.514585018157959,Others,0.9305473909563114,-0.3284013808757596,3
Rancor,-0.004100187215954065,-0.5163484811782837,0.08048470318317413,0.11151174455881119,0.2442299723625183,-0.15432757139205933,0.28150126338005066,-0.09280192106962204,-0.2678065299987793,-0.3315168619155884,-0.10038399696350098,-0.2598583996295929,-0.04618420451879501,0.05538972467184067,-0.4260294735431671,0.2450437992811203,-0.03921245411038399,-0.16853035986423492,0.29657018184661865,-0.23164056241512299,0.262756884098053,-0.15864825248718262,0.09430574625730515,-0.2006467580795288,0.32862013578414917,-0.0528494156897068,0.5363435745239258,0.16247135400772095,-0.08504574745893478,-0.22088705003261566,-0.19717003405094147,0.04520343616604805,-0.5028068423271179,-0.04727860167622566,-0.0890282467007637,-0.2626970112323761,-0.07070845365524292,-0.395263135433197,-0.15054914355278015,-0.07282530516386032,0.014388912357389927,0.14136990904808044,0.1876998096704483,0.018496332690119743,0.21851293742656708,-0.1903960108757019,-0.10915585607290268,0.0392032153904438,-0.08948394656181335,-0.06529047340154648,0.4364806115627289,0.16989581286907196,0.07818056643009186,0.07646005600690842,-0.010487327352166176,-0.48187482357025146,-0.13292913138866425,-0.2528363764286041,-0.09124745428562164,-0.19571799039840698,-0.12615612149238586,0.13936452567577362,-0.00875772349536419,0.2215791642665863,Others,0.39714081390438805,-0.2489735374903785,3
Windigo,0.012157461605966091,0.07469160109758377,0.02726690284907818,0.2054809331893921,0.7132437229156494,-0.029230434447526932,-0.2590935528278351,0.04923028126358986,-0.010179695673286915,-0.1042594164609909,-0.15192492306232452,-0.09317375719547272,0.2222214937210083,0.2119189351797104,-0.2519565522670746,0.10541020333766937,0.05089448019862175,-0.2739195227622986,-0.07383599877357483,0.06003369763493538,0.03345862030982971,0.40725046396255493,-0.03212907537817955,0.04074333235621452,-0.7855883240699768,-0.010153518989682198,0.021309437230229378,-0.12720662355422974,0.7340030670166016,0.3011215031147003,0.19730323553085327,0.19960688054561615,0.33393600583076477,-0.10914261639118195,-0.006993058603256941,-0.29666566848754883,0.42899832129478455,0.26051509380340576,0.20673327147960663,0.04434278979897499,-0.05121266096830368,-0.06165779009461403,0.10868661850690842,-0.21830803155899048,-0.13306227326393127,-0.09206682443618774,0.20785053074359894,0.2732877731323242,-0.3515583872795105,-0.06584015488624573,-0.30312415957450867,-0.14514416456222534,-0.03945368528366089,-0.37917178869247437,0.7342606782913208,-0.25769665837287903,-0.8413689732551575,-0.007333633955568075,-0.184859961271286,0.19387896358966827,-0.3858330249786377,0.32194364070892334,0.06324543803930283,-0.18431231379508972,Others,-0.15750951667042223,-0.23167275613687618,4
RTM,0.1347263604402542,0.05867498368024826,-0.03372438997030258,0.1173100620508194,0.18360477685928345,-0.28332576155662537,0.12246505916118622,-0.11046949028968811,0.031263113021850586,-0.15828901529312134,0.29962244629859924,-0.19436398148536682,0.19872449338436127,0.19508811831474304,0.16811640560626984,0.19466732442378998,0.5709068775177002,0.4840150475502014,0.4623401165008545,0.08092720806598663,0.17634974420070648,0.327692449092865,-0.583866536617279,-0.591042160987854,-0.14636316895484924,-0.1299169957637787,-0.10582433640956879,0.09315194189548492,0.0020553048234432936,0.06786809116601944,0.022690609097480774,0.09065200388431549,-0.41633936762809753,-0.059741102159023285,0.34107333421707153,0.0368085540831089,0.16795547306537628,-0.05522249639034271,0.04730018600821495,0.0011365312384441495,0.28595611453056335,0.0463440902531147,0.007386376149952412,0.0553857795894146,-0.09939385205507278,0.09441141039133072,0.2956485152244568,0.2172444462776184,-0.19980555772781372,-0.8164334893226624,0.3039654493331909,-0.18426218628883362,-0.3594903349876404,-0.4346570074558258,0.01315662544220686,-0.039138298481702805,-0.4916979968547821,0.41655367612838745,0.09208850562572479,0.23282460868358612,-0.3252542018890381,0.039484571665525436,-0.02055249735713005,0.1306537687778473,Others,0.7020589667856603,-0.49311076879054644,3
DarkVishnya,0.02117687091231346,-0.2487185299396515,0.44832876324653625,1.1558984518051147,-0.28020066022872925,-0.15185151994228363,0.31045669317245483,-0.27454873919487,-0.3729221522808075,-0.30837714672088623,-0.3009028136730194,-0.10301460325717926,0.03960030525922775,0.11119502782821655,0.34491175413131714,0.02463323250412941,0.19119036197662354,0.13477103412151337,-0.1192881315946579,-0.10752512514591217,0.17054632306098938,0.37579524517059326,-0.10943523794412613,-0.06752104312181473,-0.31397363543510437,-0.2977704107761383,-0.030301334336400032,-0.08294295519590378,-0.06570785492658615,0.15796761214733124,-0.20468886196613312,-0.02056625857949257,0.6173781752586365,0.37771669030189514,0.11780589818954468,-0.06370098143815994,0.4175357222557068,-0.3693986237049103,-0.2297316938638687,-0.2535766363143921,0.6324611902236938,0.16082198917865753,0.013609710149466991,0.06813200563192368,-0.1261168122291565,0.19294197857379913,-0.4046100676059723,0.2596572935581207,0.07003028690814972,-0.028713874518871307,-0.24507158994674683,0.35922908782958984,-0.14258453249931335,0.15323187410831451,-0.18017487227916718,-0.24140089750289917,0.5838102698326111,0.3728427588939667,-0.2944297194480896,-0.15272243320941925,-0.25585073232650757,-0.2793933153152466,0.12235207855701447,0.6095371842384338,Others,-0.6210802152592111,-0.20296126674712783,1
SilverTerrier,0.3162928819656372,-0.31123945116996765,0.450024276971817,0.4395431876182556,-0.19027437269687653,-0.06402810662984848,-0.249057337641716,-0.09011296927928925,-0.40297508239746094,0.03312813118100166,-0.3548119068145752,-0.032861802726984024,0.12109100073575974,0.722954511642456,0.5846286416053772,0.08170989900827408,0.10512242466211319,-0.27331942319869995,0.4192357063293457,0.04605657607316971,0.6798055171966553,0.29288724064826965,-0.003300207434222102,0.1395081728696823,0.23988576233386993,-0.05382661521434784,0.6034382581710815,0.02685878612101078,-0.3781932592391968,0.4164750874042511,0.0335075743496418,0.2205820083618164,-0.2125556617975235,0.30110856890678406,0.05145786330103874,-0.0028629680164158344,-0.15305565297603607,-0.08111123740673065,0.19593586027622223,-0.3451021909713745,0.010693131946027279,0.2481461465358734,0.46196219325065613,-0.36418548226356506,-0.12497580051422119,-0.03696208447217941,0.3050110638141632,0.5006688833236694,0.3591627776622772,0.07956796884536743,0.16939173638820648,-0.12053829431533813,0.7240810990333557,-0.4550168812274933,-0.27959319949150085,-0.3021831810474396,-0.6753876805305481,-0.24141749739646912,0.45679324865341187,0.2505219876766205,-0.29929807782173157,-0.0003147137467749417,-0.04329053312540054,0.09261870384216309,Others,-0.2536422419918336,0.211731881308813,1
The White Company,0.058555323630571365,-0.24859203398227692,-0.2897287905216217,0.2994821071624756,0.09536158293485641,-0.4892314672470093,-0.325320303440094,-0.31835293769836426,-0.37798139452934265,0.1453183889389038,0.3073464035987854,0.12536482512950897,0.04282481595873833,0.21313898265361786,0.04167161136865616,-0.12310844659805298,-0.10168643295764923,-0.25539252161979675,-0.05873112380504608,-0.1425515115261078,-0.06453052163124084,-0.5016706585884094,-0.6894660592079163,-0.35197192430496216,-0.23270104825496674,0.020983511582016945,-0.14183761179447174,-0.10607872158288956,-0.03831532597541809,0.33386409282684326,0.04455931857228279,0.12022405862808228,-0.2862742841243744,0.17834655940532684,-0.5157467722892761,-0.05378333106637001,-0.36931928992271423,-0.4021381437778473,0.05979877710342407,0.21657946705818176,0.24637822806835175,0.26634716987609863,0.17200104892253876,0.218208909034729,-0.5653606057167053,0.19279745221138,0.19045014679431915,-0.07248309999704361,-0.14852675795555115,-0.07967808097600937,0.07154174149036407,-0.12815247476100922,-0.286973774433136,0.11876187473535538,0.34373292326927185,0.1388292759656906,-0.296603262424469,0.2902704179286957,0.2041376382112503,0.045668601989746094,0.10287803411483765,9.292583854403347e-05,-0.10178651660680771,0.24161987006664276,Others,0.5593393011688702,-0.6947877005175043,3
TA577,0.21912027895450592,0.04543760418891907,0.39506039023399353,-0.4060889482498169,0.2333139330148697,-0.02266370691359043,0.19750027358531952,0.3057165741920471,0.04685235023498535,0.29813188314437866,-0.00821828842163086,-0.5396867394447327,-0.02009386196732521,-0.07354676723480225,-0.047651004046201706,-0.20367978513240814,-0.09007441252470016,0.19851350784301758,0.024776635691523552,-0.43827834725379944,-0.32785937190055847,-0.19704703986644745,-0.06571545451879501,0.2840995490550995,0.3766303062438965,0.29504328966140747,0.2202998250722885,-0.2129906415939331,-0.03215859457850456,-0.22245872020721436,0.03763902187347412,-0.28031158447265625,-0.0306637492030859,0.14667953550815582,-0.0259084589779377,0.07279526442289352,0.23836533725261688,-0.47368812561035156,-0.14752505719661713,-0.1510118544101715,0.11136956512928009,0.010798361152410507,0.18194067478179932,-0.10577105730772018,0.2942103147506714,0.17576102912425995,0.06987248361110687,-0.4607740044593811,0.056257862597703934,-0.2621699869632721,0.4567328691482544,0.21732494235038757,-0.14902108907699585,0.581133246421814,-0.03290814533829689,0.11291659623384476,-0.7875403761863708,-0.0033852809574455023,0.19037562608718872,-0.35660454630851746,0.30293694138526917,0.18554925918579102,-0.03760460391640663,0.5253836512565613,Others,0.5771074043380833,0.8358462935440748,2
Threat Group-1314,0.09725208580493927,-0.2923058271408081,0.17889286577701569,-0.18062101304531097,0.5851246118545532,-0.13553641736507416,-0.18761023879051208,0.34067150950431824,-0.3864651024341583,0.4733979403972626,-0.33053550124168396,0.19457034766674042,-0.21354790031909943,0.18287236988544464,-0.23921643197536469,0.06717705726623535,0.005980633664876223,-0.1759139597415924,-0.16269859671592712,0.06540308892726898,0.32907602190971375,0.42525139451026917,-0.14506591856479645,-0.13757279515266418,0.38385826349258423,0.25093966722488403,0.27270251512527466,-0.23370864987373352,-0.07005162537097931,-0.2680686414241791,-0.03925466910004616,0.38716909289360046,0.1781037449836731,0.7181268334388733,-0.05486076697707176,0.011117332614958286,0.06519700586795807,-0.48620927333831787,0.6128915548324585,-0.35180243849754333,-0.373775452375412,-0.2001369446516037,0.16235452890396118,-0.12202504277229309,0.38759303092956543,0.03519875928759575,-0.10356932878494263,-0.2404891550540924,0.08384860306978226,0.16049115359783173,-0.002368831541389227,0.8681924343109131,-0.408101886510849,0.37091782689094543,0.3043323755264282,0.3585660457611084,-0.14563286304473877,0.012484871782362461,0.04686273634433746,-0.2597644329071045,-0.480923593044281,-0.08886125683784485,-0.2956555187702179,0.0239554550498724,Others,-0.7822398395666312,0.14101938507607106,1
Star Blizzard,0.02107686921954155,0.03257063403725624,0.2458828240633011,0.32862433791160583,0.4338911175727844,-0.3591713011264801,-0.14471669495105743,0.1274903416633606,0.3621366024017334,0.22505810856819153,-0.055813707411289215,0.11820583045482635,0.028177998960018158,0.5447598695755005,0.1748809665441513,0.10923551023006439,0.21332375705242157,0.447851300239563,0.0694238469004631,-0.34283044934272766,-0.06943733990192413,0.20147939026355743,0.13991881906986237,0.32720181345939636,0.04178103804588318,0.13359373807907104,0.38092780113220215,0.17503176629543304,0.18932591378688812,-0.2524303197860718,0.13945378363132477,-0.2446044683456421,-0.18538519740104675,-0.11949191242456436,-0.15541812777519226,0.3954771161079407,0.2793979048728943,-0.13304592669010162,-0.3674558401107788,0.12420469522476196,0.04519164562225342,0.1485491693019867,0.23159335553646088,0.028509538620710373,0.2653447091579437,0.2638288736343384,-0.03150748834013939,0.1136399507522583,0.4061165153980255,-0.5016221404075623,0.14460256695747375,0.05615801736712456,-0.38917142152786255,0.04586484283208847,-0.021225567907094955,0.12236850708723068,-0.6645257472991943,-0.20699840784072876,0.19836586713790894,-0.6955118775367737,0.2684982120990753,-0.10850393027067184,0.04697101563215256,0.26133018732070923,Russia,0.7041206017637289,0.844891708147155,2
APT18,0.016079649329185486,-0.2501758933067322,0.08714757114648819,-0.06537629663944244,0.4244256615638733,-0.12020643800497055,0.25520777702331543,0.4081248641014099,-0.37784311175346375,-0.3437432646751404,-0.07429667562246323,-0.15583539009094238,-0.16999207437038422,-0.034410081803798676,0.02884426712989807,0.31883004307746887,-0.15502503514289856,-0.2264842540025711,-0.23812545835971832,0.024425387382507324,0.17056703567504883,0.022235477343201637,-0.09394317120313644,0.005003898870199919,-0.5646147727966309,-0.14611846208572388,0.47626224160194397,0.2717222571372986,0.46659961342811584,0.3739830553531647,-0.07371645420789719,-0.07117453217506409,-0.03849783539772034,0.22578634321689606,-0.164770245552063,0.3060944676399231,-0.18473447859287262,-0.2696385979652405,0.12159854173660278,0.04869614914059639,-0.22749876976013184,0.1839139610528946,0.6140642762184143,-0.06028293818235397,0.3500438630580902,0.03899483382701874,0.06748539209365845,0.3793160021305084,0.009886232204735279,-0.02480526827275753,-0.06536522507667542,0.1202029138803482,-0.09550510346889496,-0.07830283790826797,-0.1525277942419052,-0.1032399907708168,-0.31013694405555725,0.10412049293518066,0.6018869876861572,0.15440157055854797,-0.19595538079738617,-0.012237335555255413,0.10858871042728424,0.10153213888406754,China,-0.3183943427338606,-0.27709207982931694,4
Strider,-0.752355694770813,0.10386128723621368,0.13221651315689087,0.8971723318099976,-0.0045758578926324844,0.06149007007479668,0.3690151274204254,-0.7471626400947571,-0.9280090928077698,0.03975091874599457,0.03575766831636429,-0.36999401450157166,0.24563762545585632,0.11817961931228638,0.11880076676607132,0.21388667821884155,0.34670260548591614,0.05083079636096954,0.20157383382320404,0.6786488890647888,-0.10666200518608093,-0.05736179277300835,0.14576569199562073,-0.03038153424859047,0.012026497162878513,-0.1542762964963913,-0.0006892764358781278,-0.04172612726688385,-0.22410070896148682,-0.22325044870376587,0.44312646985054016,-0.18479879200458527,0.4238697290420532,0.20770522952079773,0.23353944718837738,-0.05241778865456581,-0.040208473801612854,-0.2230408787727356,0.06809378415346146,0.008260052651166916,0.41360709071159363,-0.4558500051498413,0.9175633192062378,-0.33617547154426575,0.38355350494384766,0.22029395401477814,0.23804302513599396,0.3919164836406708,0.014917519874870777,0.6181198358535767,0.3951883018016815,-0.3585478365421295,-0.07894112169742584,0.21417534351348877,-0.024439560249447823,0.001961780246347189,-0.9404099583625793,-0.14910100400447845,0.4730357229709625,-0.3209514021873474,-0.32371339201927185,0.37868937849998474,0.10388558357954025,-0.18795503675937653,Others,-0.4739453524821421,-0.817649851599076,0
Lotus Blossom,-0.06284693628549576,0.17089232802391052,0.37888115644454956,0.7880188822746277,0.14612019062042236,0.10144685208797455,0.15186944603919983,0.012314394116401672,-0.3171882629394531,0.10551299899816513,0.3330874443054199,-0.22095638513565063,0.12334300577640533,0.25363457202911377,-0.11092279851436615,-0.07911485433578491,0.15063069760799408,-0.2468784749507904,-0.1703163981437683,0.23330600559711456,-0.35112711787223816,0.40690502524375916,0.18170467019081116,-0.19455310702323914,-0.25772717595100403,0.4396097660064697,-0.1726253628730774,0.4740859270095825,-0.14344926178455353,0.26985716819763184,0.4307355284690857,-0.15111973881721497,-0.1642431765794754,-0.09110451489686966,-0.1715102195739746,-0.09725833684206009,0.4949013888835907,-0.2821788787841797,-0.089158795773983,-0.06863957643508911,0.4690651595592499,-0.30095571279525757,0.30330100655555725,-0.37416699528694153,0.051486749202013016,0.37767744064331055,-0.35732775926589966,-0.08157967031002045,-0.04762424901127815,0.029224785044789314,-0.3212239742279053,-0.16712185740470886,-0.05411771312355995,-0.08456750214099884,-0.4151667654514313,0.07532363384962082,-0.09640971571207047,-0.2631686329841614,-0.14925642311573029,-0.13148105144500732,0.03102668933570385,0.2822059690952301,-0.1261899322271347,-0.22287219762802124,Others,-0.686571258392047,-0.12351102260998095,4
APT12,-0.18347668647766113,-0.32183656096458435,-0.14146356284618378,0.4558004140853882,0.048726968467235565,-0.8777936697006226,-0.3496069610118866,-0.32631993293762207,-0.25178784132003784,0.11478075385093689,0.02178066223859787,0.3842104375362396,0.2060522586107254,0.2683953046798706,0.08669859170913696,0.25338369607925415,0.03725311532616615,-0.34459590911865234,0.7118632197380066,-0.08618472516536713,0.1295262575149536,-0.42166951298713684,-0.3504859209060669,0.06663447618484497,-0.2751808762550354,-0.05699029937386513,0.30971476435661316,0.2579457759857178,0.007782646920531988,-0.28929415345191956,0.05997413396835327,-0.09342499822378159,0.14618854224681854,-0.21025075018405914,-0.10497894138097763,0.44183528423309326,0.17496193945407867,-0.41833585500717163,-0.08224360644817352,0.4159758687019348,0.14154957234859467,-0.37613773345947266,-0.31414324045181274,-0.19870086014270782,-0.5631623268127441,-0.007365185767412186,0.26647040247917175,-0.09010341018438339,-0.34236636757850647,-0.17458811402320862,0.14966395497322083,-0.06828644871711731,0.10343991219997406,0.09165681898593903,0.30965936183929443,-0.3312501013278961,-0.23465296626091003,0.23111918568611145,0.24568483233451843,-0.4165724813938141,0.18134459853172302,0.02177453227341175,-0.25972118973731995,0.4918115735054016,Others,0.9361725009928527,-0.35025153963741396,3
RedEcho,-0.1989986002445221,-0.3805120885372162,0.1387796550989151,0.07736986130475998,-0.18777996301651,-0.22018079459667206,-0.07036303728818893,-0.2292817384004593,0.036125343292951584,-0.1918189525604248,-0.2877081632614136,-0.39468467235565186,-0.5830209255218506,0.11516772210597992,-0.1607811450958252,-0.023346493020653725,0.01754174381494522,-0.07198970019817352,-0.021952087059617043,-0.4993076026439667,0.40885409712791443,-0.06534600257873535,0.06759066134691238,0.1947244256734848,-0.2829764485359192,-0.28182554244995117,0.1731814742088318,0.5608287453651428,-0.24280284345149994,-0.08881043642759323,-0.09168892353773117,0.04172944277524948,0.3277125954627991,-0.05413583293557167,0.3452598750591278,-0.12252548336982727,0.06412725150585175,-0.32338011264801025,-0.031031426042318344,-0.12475691735744476,0.7510988712310791,0.5572472810745239,0.4672505259513855,0.037035029381513596,-0.1134134829044342,-0.34950390458106995,-0.12319737672805786,0.43304261565208435,0.4419652819633484,-0.23344512283802032,-0.4108356833457947,0.11713120341300964,0.1192011833190918,0.1334938257932663,-0.6136540770530701,0.27151480317115784,-0.30388346314430237,-0.22664962708950043,-0.2686108648777008,-0.17923526465892792,0.11119386553764343,0.08597308397293091,0.45444822311401367,0.27624738216400146,Others,0.3489474319525647,0.24662897574696435,2
Deep Panda,-0.3753535747528076,-0.4172162115573883,0.10783997178077698,0.10832128673791885,-0.031471576541662216,0.18121691048145294,0.4037030041217804,0.08746257424354553,-0.13479727506637573,-0.3987497091293335,-0.020407600328326225,0.015166535042226315,-0.0407952144742012,0.37786003947257996,-0.18831805884838104,-0.38231632113456726,0.0836043655872345,-0.0642443597316742,-0.022263651713728905,0.33433055877685547,0.031462661921978,0.42879027128219604,-0.3238799273967743,-0.23861193656921387,0.0026978859677910805,-0.056512121111154556,0.1006147488951683,-0.16480793058872223,-0.4359942376613617,-0.22840218245983124,0.17751529812812805,-0.0018132877303287387,0.49165698885917664,0.2607244849205017,-0.4480985105037689,-0.3804727792739868,0.39302849769592285,-0.5285780429840088,0.5481932163238525,-0.038831114768981934,-0.11257956176996231,0.4215376079082489,-0.40289145708084106,-0.24053548276424408,-0.31980273127555847,0.1954754889011383,-0.2025068700313568,0.09188378602266312,-0.2085447907447815,0.045021284371614456,-0.07614768296480179,0.5447004437446594,-0.21710512042045593,-0.042082369327545166,-0.05241725593805313,0.19607867300510406,-0.017670951783657074,-0.427345871925354,0.05715720355510712,-0.30968958139419556,-0.19395093619823456,0.44180434942245483,-0.2869504392147064,-0.35683780908584595,Others,-0.746369491620309,-0.11506966508618101,1
Moafee,-0.21916623413562775,-0.013965718448162079,0.4496094286441803,-0.044750042259693146,0.39463117718696594,-0.14665432274341583,-0.10572003573179245,0.17099404335021973,-0.4074537754058838,0.06939315050840378,0.4807445704936981,0.08878514170646667,0.4152355194091797,0.5788143277168274,0.08002130687236786,-0.6541986465454102,0.0473049096763134,-0.1004047617316246,-0.39438721537590027,0.014305704273283482,-0.05307717248797417,-0.14817583560943604,-0.09815056622028351,-0.39624667167663574,-0.12951703369617462,-0.30732113122940063,0.3734755218029022,0.3561302423477173,-0.11323568969964981,-0.38745927810668945,-0.4174247086048126,-0.5058231949806213,-0.7149466276168823,0.05042475089430809,-0.22368523478507996,-0.04408563673496246,-0.30864471197128296,-0.1977376639842987,-0.2676311433315277,-0.12279744446277618,0.20925579965114594,0.5232028961181641,0.0990256518125534,-0.14194147288799286,-0.14432160556316376,0.06093788892030716,0.5892895460128784,0.7613208293914795,-0.25404804944992065,0.1327635496854782,-0.24054569005966187,0.12082503736019135,0.03391549736261368,0.12888802587985992,-0.7898992300033569,-0.21641483902931213,-0.16179798543453217,0.22785861790180206,0.4390208125114441,0.14778035879135132,-0.7224473357200623,-0.21434424817562103,-0.800183892250061,0.2494310438632965,Others,0.13609334844028073,0.1929871829648995,4
GCMAN,-0.2455568164587021,-0.24599944055080414,-0.39420318603515625,0.19149595499038696,0.4491767883300781,0.07372377067804337,0.026920152828097343,-0.19372262060642242,-0.8676524758338928,-0.30044519901275635,-0.11327158659696579,-0.4557400941848755,-0.6852443814277649,-0.7270091772079468,0.3811603784561157,-0.24290752410888672,-0.42378535866737366,0.4262743592262268,-0.2678700387477875,-0.09538090974092484,-0.08780283480882645,-0.20908105373382568,0.14612340927124023,-0.031280502676963806,-0.23492930829524994,0.15248674154281616,0.17364294826984406,0.24095219373703003,0.40410083532333374,-0.3874758780002594,0.5453765392303467,-0.8112542033195496,0.06750431656837463,0.15182016789913177,0.27891504764556885,-0.35085394978523254,0.5289000868797302,-0.2176073044538498,0.4571571946144104,0.33818966150283813,-0.1179606169462204,-0.01935333013534546,-0.7160289287567139,-0.1057206466794014,-0.39578425884246826,-0.09465444087982178,0.1655421406030655,0.23362946510314941,0.05217903479933739,0.24528920650482178,-0.18282893300056458,-0.24547411501407623,-0.1403779238462448,0.3692585527896881,-0.11304523050785065,0.4722389578819275,-0.18503065407276154,-0.02278854139149189,0.19734838604927063,-0.09562733769416809,-0.3944794237613678,-0.08568505942821503,-0.18399177491664886,0.503277063369751,Others,-0.18196530608907602,-0.07165643094127562,4
TA459,-0.11003261804580688,-0.25522756576538086,-0.050180308520793915,0.22666971385478973,-0.045267391949892044,-0.35746094584465027,-0.058986738324165344,-0.23686346411705017,-0.19886501133441925,-0.11499396711587906,0.06899240612983704,0.29515397548675537,-0.059164777398109436,0.4185923933982849,-0.0413970910012722,0.09782756865024567,0.12564797699451447,-0.07012853771448135,0.20845559239387512,-0.18519935011863708,0.2632036805152893,-0.16884317994117737,-0.4952692985534668,-0.16180425882339478,-0.04230518266558647,0.02638792060315609,-0.04126574844121933,0.1276078075170517,0.08567634224891663,-0.3068467080593109,-0.0044352165423333645,-0.20815148949623108,-0.009454048238694668,0.15800143778324127,0.10944707691669464,-0.09112292528152466,0.005776250269263983,-0.4449624717235565,-0.2218768298625946,0.1861465573310852,0.10335931181907654,0.3277074098587036,-0.11034029722213745,0.23043188452720642,-0.19733722507953644,0.0668228343129158,0.17096875607967377,0.05372103676199913,-0.3077261745929718,0.05381374433636665,0.2919374704360962,-0.023948360234498978,-0.13393260538578033,0.013748722150921822,0.045594196766614914,-0.43121662735939026,-0.31381356716156006,0.04689294099807739,-0.03709910064935684,-0.33521735668182373,0.17005829513072968,0.26477205753326416,-0.05887102335691452,0.22283463180065155,Others,0.797074222404406,-0.26746200247477064,3
APT30,-0.03108617104589939,-0.1981314867734909,-0.12486442178487778,0.2810104489326477,0.06227483972907066,-0.46069273352622986,0.1774516999721527,-0.42985209822654724,0.09021566808223724,0.06630820780992508,0.20340514183044434,0.24584615230560303,0.1488133817911148,0.2256273776292801,-0.1627843976020813,0.322106271982193,0.36386963725090027,-0.01720588654279709,0.38817310333251953,-0.11109162867069244,0.4956536293029785,-0.19397437572479248,-0.3852921426296234,-0.31767967343330383,-0.011272852309048176,-0.0682678073644638,0.09003837406635284,0.2635595500469208,0.18387573957443237,-0.10114403814077377,0.13830117881298065,-0.13390737771987915,-0.31282129883766174,0.06080374866724014,0.14083397388458252,0.10211635380983353,0.011576374992728233,-0.31191486120224,-0.17533528804779053,0.25148361921310425,0.16788950562477112,-0.1602812260389328,-0.32777658104896545,0.2491127848625183,-0.17891430854797363,0.14222058653831482,0.06989993900060654,0.03989130258560181,-0.16332456469535828,-0.1742212325334549,0.3658604323863983,-0.18479470908641815,-0.20562893152236938,-0.04858246073126793,0.17060968279838562,-0.06895626336336136,-0.4439694881439209,-0.07723047584295273,0.03284922614693642,-0.4888187348842621,0.23831337690353394,-0.1368435174226761,-0.04130556806921959,0.5141981244087219,China,1.1369723778056555,-0.5179822550266022,3
