apt_group,technique,last_seen,first_seen,years_active,years_since_last_use
Tropic Trooper,Registry Run Keys / Startup Folder,2020,2020,1,6
Tropic Trooper,Replication Through Removable Media,2020,2020,1,6
Tropic Trooper,Software Discovery,2020,2020,1,6
Tropic Trooper,Standard Encoding,2020,2020,1,6
Tropic Trooper,Steganography,2020,2020,1,6
Tropic Trooper,System Information Discovery,2020,2020,1,6
Tropic Trooper,System Network Configuration Discovery,2020,2020,1,6
Tropic Trooper,System Network Connections Discovery,2020,2020,1,6
Tropic Trooper,Web Protocols,2020,2020,1,6
Tropic Trooper,Web Shell,2020,2020,1,6
Tropic Trooper,Windows Command Shell,2020,2020,1,6
Turla,Databases,2020,2020,1,6
Turla,Domain Account,2020,2020,1,6
Turla,Domain Groups,2020,2020,1,6
Turla,Drive-by Compromise,2020,2020,1,6
Turla,Dynamic-link Library Injection,2020,2020,1,6
Turla,Lateral Tool Transfer,2020,2020,1,6
Turla,Local Account,2020,2020,1,6
Turla,Local Accounts,2020,2020,1,6
Turla,Local Groups,2020,2020,1,6
Turla,Mail Protocols,2020,2020,1,6
Turla,Password Policy Discovery,2020,2020,1,6
Turla,Peripheral Device Discovery,2020,2020,1,6
Turla,Security Software Discovery,2020,2020,1,6
Turla,Server,2020,2020,1,6
Turla,Virtual Private Server,2020,2020,1,6
Turla,Web Service,2020,2020,1,6
Turla,Web Services,2020,2020,1,6
Whitefly,Command and Scripting Interpreter,2020,2020,1,6
Whitefly,DLL,2020,2020,1,6
Whitefly,Encrypted/Encoded File,2020,2020,1,6
Whitefly,Exploitation for Privilege Escalation,2020,2020,1,6
Whitefly,Ingress Tool Transfer,2020,2020,1,6
Whitefly,LSASS Memory,2020,2020,1,6
Whitefly,Malicious File,2020,2020,1,6
Whitefly,Match Legitimate Resource Name or Location,2020,2020,1,6
Windshift,Drive-by Compromise,2020,2020,1,6
Windshift,Invalid Code Signature,2020,2020,1,6
Windshift,Malicious File,2020,2020,1,6
Windshift,Malicious Link,2020,2020,1,6
Windshift,Masquerading,2020,2020,1,6
Windshift,Spearphishing Attachment,2020,2020,1,6
Windshift,Spearphishing Link,2020,2020,1,6
Windshift,Spearphishing via Service,2020,2020,1,6
Wizard Spider,Code Signing,2020,2020,1,6
Wizard Spider,Code Signing Certificates,2020,2020,1,6
Wizard Spider,Command Obfuscation,2020,2020,1,6
Wizard Spider,Data Staged,2020,2020,1,6
Wizard Spider,Disable or Modify Tools,2020,2020,1,6
Wizard Spider,Domain Accounts,2020,2020,1,6
Wizard Spider,Dynamic-link Library Injection,2020,2020,1,6
Wizard Spider,Exfiltration Over C2 Channel,2020,2020,1,6
Wizard Spider,Exfiltration Over Unencrypted Non-C2 Protocol,2020,2020,1,6
Wizard Spider,Exploitation of Remote Services,2020,2020,1,6
Wizard Spider,External Remote Services,2020,2020,1,6
Wizard Spider,File Deletion,2020,2020,1,6
Wizard Spider,Kerberoasting,2020,2020,1,6
Wizard Spider,Lateral Tool Transfer,2020,2020,1,6
Wizard Spider,Malicious File,2020,2020,1,6
Wizard Spider,Malicious Link,2020,2020,1,6
Wizard Spider,Masquerade Task or Service,2020,2020,1,6
Wizard Spider,Modify Registry,2020,2020,1,6
Wizard Spider,NTDS,2020,2020,1,6
Wizard Spider,Name Resolution Poisoning and SMB Relay,2020,2020,1,6
Wizard Spider,Network Share Discovery,2020,2020,1,6
Wizard Spider,PowerShell,2020,2020,1,6
Wizard Spider,Registry Run Keys / Startup Folder,2020,2020,1,6
Wizard Spider,Remote Desktop Protocol,2020,2020,1,6
Wizard Spider,Remote System Discovery,2020,2020,1,6
Wizard Spider,SMB/Windows Admin Shares,2020,2020,1,6
Wizard Spider,Scheduled Task,2020,2020,1,6
Wizard Spider,Security Account Manager,2020,2020,1,6
Wizard Spider,Security Software Discovery,2020,2020,1,6
Wizard Spider,Service Execution,2020,2020,1,6
Wizard Spider,Service Stop,2020,2020,1,6
Wizard Spider,Spearphishing Attachment,2020,2020,1,6
Wizard Spider,Spearphishing Link,2020,2020,1,6
Wizard Spider,System Information Discovery,2020,2020,1,6
Wizard Spider,System Network Configuration Discovery,2020,2020,1,6
Wizard Spider,System Owner/User Discovery,2020,2020,1,6
Wizard Spider,Valid Accounts,2020,2020,1,6
Wizard Spider,Web Protocols,2020,2020,1,6
Wizard Spider,Windows Command Shell,2020,2020,1,6
Wizard Spider,Windows Management Instrumentation,2020,2020,1,6
Wizard Spider,Windows Permissions,2020,2020,1,6
Wizard Spider,Windows Remote Management,2020,2020,1,6
Wizard Spider,Windows Service,2020,2020,1,6
Wizard Spider,Winlogon Helper DLL,2020,2020,1,6
menuPass,Automated Collection,2020,2020,1,6
menuPass,Domains,2020,2020,1,6
menuPass,Exploitation of Remote Services,2020,2020,1,6
menuPass,Fast Flux DNS,2020,2020,1,6
menuPass,File and Directory Discovery,2020,2020,1,6
menuPass,InstallUtil,2020,2020,1,6
menuPass,LSA Secrets,2020,2020,1,6
menuPass,Masquerading,2020,2020,1,6
menuPass,NTDS,2020,2020,1,6
menuPass,Native API,2020,2020,1,6
menuPass,Remote Data Staging,2020,2020,1,6
menuPass,Rename Legitimate Utilities,2020,2020,1,6
APT28,Additional Email Delegate Permissions,2021,2021,1,5
APT28,Archive via Utility,2021,2021,1,5
APT28,Bidirectional Communication,2021,2021,1,5
APT28,Brute Force,2021,2021,1,5
APT28,Cloud Accounts,2021,2021,1,5
APT28,Credentials,2021,2021,1,5
APT28,Data Transfer Size Limits,2021,2021,1,5
APT28,Data from Information Repositories,2021,2021,1,5
APT28,Data from Network Shared Drive,2021,2021,1,5
APT28,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,2021,2021,1,5
APT28,Exfiltration Over Web Service,2021,2021,1,5
APT28,External Remote Services,2021,2021,1,5
APT28,Malicious Link,2021,2021,1,5
APT28,Masquerading,2021,2021,1,5
APT28,Match Legitimate Resource Name or Location,2021,2021,1,5
APT28,Multi-hop Proxy,2021,2021,1,5
APT28,NTDS,2021,2021,1,5
APT28,Phishing for Information,2021,2021,1,5
APT28,Registry Run Keys / Startup Folder,2021,2021,1,5
APT28,Remote Data Staging,2021,2021,1,5
APT28,SMB/Windows Admin Shares,2021,2021,1,5
APT28,Vulnerability Scanning,2021,2021,1,5
APT28,Web Shell,2021,2021,1,5
APT29,Binary Padding,2021,2021,1,5
APT29,External Remote Services,2021,2021,1,5
APT29,Ingress Tool Transfer,2021,2021,1,5
APT29,Malicious Link,2021,2021,1,5
APT29,Match Legitimate Resource Name or Location,2021,2021,1,5
APT29,Password Spraying,2021,2021,1,5
APT29,Spearphishing via Service,2021,2021,1,5
APT29,Trusted Relationship,2021,2021,1,5
APT29,Vulnerability Scanning,2021,2021,1,5
APT29,Web Shell,2021,2021,1,5
APT3,Exploitation for Client Execution,2021,2021,1,5
APT3,Malicious Link,2021,2021,1,5
APT3,Spearphishing Link,2021,2021,1,5
APT32,Drive-by Target,2021,2021,1,5
APT32,Email Addresses,2021,2021,1,5
APT32,Gather Victim Identity Information,2021,2021,1,5
APT32,Upload Malware,2021,2021,1,5
APT37,Command and Scripting Interpreter,2021,2021,1,5
APT37,Python,2021,2021,1,5
APT37,Scheduled Task,2021,2021,1,5
APT38,Browser Information Discovery,2021,2021,1,5
APT38,Brute Force,2021,2021,1,5
APT38,Cron,2021,2021,1,5
APT38,Data from Local System,2021,2021,1,5
APT38,Disable or Modify System Firewall,2021,2021,1,5
APT38,File and Directory Discovery,2021,2021,1,5
APT38,Malicious File,2021,2021,1,5
APT38,Native API,2021,2021,1,5
APT38,Network Share Discovery,2021,2021,1,5
APT38,PowerShell,2021,2021,1,5
APT38,Prevent Command History Logging,2021,2021,1,5
APT38,Rundll32,2021,2021,1,5
APT38,Scheduled Task,2021,2021,1,5
APT38,Security Software Discovery,2021,2021,1,5
APT38,Service Execution,2021,2021,1,5
APT38,Spearphishing Attachment,2021,2021,1,5
APT38,System Information Discovery,2021,2021,1,5
APT38,System Owner/User Discovery,2021,2021,1,5
APT38,Timestomp,2021,2021,1,5
APT38,Visual Basic,2021,2021,1,5
APT38,Web Shell,2021,2021,1,5
APT38,Windows Service,2021,2021,1,5
APT39,AppInit DLLs,2021,2021,1,5
APT39,Code Signing Policy Modification,2021,2021,1,5
APT39,Deobfuscate/Decode Files or Information,2021,2021,1,5
APT39,Encrypted/Encoded File,2021,2021,1,5
APT39,File Deletion,2021,2021,1,5
APT41,Data from Local System,2021,2021,1,5
APT41,Masquerade Task or Service,2021,2021,1,5
Ajax Security Team,Credentials from Web Browsers,2021,2021,1,5
Ajax Security Team,Ingress Tool Transfer,2021,2021,1,5
Ajax Security Team,Keylogging,2021,2021,1,5
Ajax Security Team,Malicious File,2021,2021,1,5
Ajax Security Team,Spearphishing Attachment,2021,2021,1,5
Ajax Security Team,Spearphishing via Service,2021,2021,1,5
Andariel,Data from Local System,2021,2021,1,5
Andariel,Drive-by Compromise,2021,2021,1,5
Andariel,Exploitation for Client Execution,2021,2021,1,5
Andariel,IP Addresses,2021,2021,1,5
Andariel,Ingress Tool Transfer,2021,2021,1,5
Andariel,Malicious File,2021,2021,1,5
Andariel,Process Discovery,2021,2021,1,5
Andariel,Software,2021,2021,1,5
Andariel,Spearphishing Attachment,2021,2021,1,5
Andariel,Steganography,2021,2021,1,5
Andariel,System Network Connections Discovery,2021,2021,1,5
BackdoorDiplomacy,DLL,2021,2021,1,5
BackdoorDiplomacy,Dynamic-link Library Injection,2021,2021,1,5
BackdoorDiplomacy,Exploit Public-Facing Application,2021,2021,1,5
BackdoorDiplomacy,Ingress Tool Transfer,2021,2021,1,5
BackdoorDiplomacy,Local Data Staging,2021,2021,1,5
BackdoorDiplomacy,Masquerade Task or Service,2021,2021,1,5
BackdoorDiplomacy,Match Legitimate Resource Name or Location,2021,2021,1,5
BackdoorDiplomacy,Network Service Discovery,2021,2021,1,5
BackdoorDiplomacy,Non-Application Layer Protocol,2021,2021,1,5
BackdoorDiplomacy,Obfuscated Files or Information,2021,2021,1,5
BackdoorDiplomacy,Peripheral Device Discovery,2021,2021,1,5
BackdoorDiplomacy,System Network Connections Discovery,2021,2021,1,5
BackdoorDiplomacy,Web Shell,2021,2021,1,5
BlackTech,DLL,2021,2021,1,5
Chimera,Automated Collection,2021,2021,1,5
Chimera,Browser Information Discovery,2021,2021,1,5
Chimera,Clear Windows Event Logs,2021,2021,1,5
Chimera,Credential Stuffing,2021,2021,1,5
Chimera,Credentials,2021,2021,1,5
Chimera,DLL,2021,2021,1,5
Chimera,DNS,2021,2021,1,5
Chimera,Data from Network Shared Drive,2021,2021,1,5
Chimera,Domain Accounts,2021,2021,1,5
Chimera,Domain Trust Discovery,2021,2021,1,5
Chimera,Exfiltration Over C2 Channel,2021,2021,1,5
Chimera,Exfiltration to Cloud Storage,2021,2021,1,5
Chimera,File Deletion,2021,2021,1,5
Chimera,File and Directory Discovery,2021,2021,1,5
Chimera,Lateral Tool Transfer,2021,2021,1,5
Chimera,Local Account,2021,2021,1,5
Chimera,Local Data Staging,2021,2021,1,5
Chimera,Local Email Collection,2021,2021,1,5
Chimera,Local Groups,2021,2021,1,5
Chimera,Local Storage Discovery,2021,2021,1,5
Chimera,Multi-Factor Authentication Interception,2021,2021,1,5
Chimera,Network Service Discovery,2021,2021,1,5
Chimera,Network Share Discovery,2021,2021,1,5
Chimera,Pass the Hash,2021,2021,1,5
Chimera,Password Policy Discovery,2021,2021,1,5
Chimera,Password Spraying,2021,2021,1,5
Chimera,Process Discovery,2021,2021,1,5
Chimera,Protocol Tunneling,2021,2021,1,5
Chimera,Query Registry,2021,2021,1,5
Chimera,Remote Data Staging,2021,2021,1,5
Chimera,Remote Email Collection,2021,2021,1,5
Chimera,Remote System Discovery,2021,2021,1,5
Chimera,Service Execution,2021,2021,1,5
Chimera,Sharepoint,2021,2021,1,5
Chimera,System Network Configuration Discovery,2021,2021,1,5
Chimera,System Network Connections Discovery,2021,2021,1,5
Chimera,System Owner/User Discovery,2021,2021,1,5
Chimera,System Service Discovery,2021,2021,1,5
Chimera,System Time Discovery,2021,2021,1,5
Chimera,Timestomp,2021,2021,1,5
Chimera,Web Protocols,2021,2021,1,5
Chimera,Windows Command Shell,2021,2021,1,5
Chimera,Windows Remote Management,2021,2021,1,5
Confucius,Automated Collection,2021,2021,1,5
Confucius,Exfiltration Over C2 Channel,2021,2021,1,5
Confucius,Exploitation for Client Execution,2021,2021,1,5
Confucius,File and Directory Discovery,2021,2021,1,5
Confucius,Ingress Tool Transfer,2021,2021,1,5
Confucius,Local Storage Discovery,2021,2021,1,5
Confucius,Malicious File,2021,2021,1,5
Confucius,Malicious Link,2021,2021,1,5
Confucius,PowerShell,2021,2021,1,5
Confucius,Registry Run Keys / Startup Folder,2021,2021,1,5
Confucius,Scheduled Task,2021,2021,1,5
Confucius,Spearphishing Attachment,2021,2021,1,5
Confucius,Spearphishing Link,2021,2021,1,5
Confucius,Template Injection,2021,2021,1,5
Confucius,Web Protocols,2021,2021,1,5
Darkhotel,Exploitation for Client Execution,2021,2021,1,5
Darkhotel,File and Directory Discovery,2021,2021,1,5
Darkhotel,Ingress Tool Transfer,2021,2021,1,5
Darkhotel,Match Legitimate Resource Name or Location,2021,2021,1,5
Darkhotel,Symmetric Cryptography,2021,2021,1,5
Darkhotel,System Checks,2021,2021,1,5
Darkhotel,System Time Discovery,2021,2021,1,5
Darkhotel,User Activity Based Checks,2021,2021,1,5
Darkhotel,Virtualization/Sandbox Evasion,2021,2021,1,5
Dragonfly,Additional Local or Domain Groups,2021,2021,1,5
Dragonfly,Archive Collected Data,2021,2021,1,5
Dragonfly,Brute Force,2021,2021,1,5
Dragonfly,Business Relationships,2021,2021,1,5
Dragonfly,Clear Windows Event Logs,2021,2021,1,5
Dragonfly,Command and Scripting Interpreter,2021,2021,1,5
Dragonfly,Data from Local System,2021,2021,1,5
Dragonfly,Disable or Modify System Firewall,2021,2021,1,5
Dragonfly,Domain Account,2021,2021,1,5
Dragonfly,Domain Groups,2021,2021,1,5
Dragonfly,Domains,2021,2021,1,5
Dragonfly,Drive-by Target,2021,2021,1,5
Dragonfly,Exploit Public-Facing Application,2021,2021,1,5
Dragonfly,Exploitation for Client Execution,2021,2021,1,5
Dragonfly,Exploitation of Remote Services,2021,2021,1,5
Dragonfly,External Remote Services,2021,2021,1,5
Dragonfly,File Deletion,2021,2021,1,5
Dragonfly,File Transfer Protocols,2021,2021,1,5
Dragonfly,File and Directory Discovery,2021,2021,1,5
Dragonfly,Forced Authentication,2021,2021,1,5
Dragonfly,Hidden Users,2021,2021,1,5
Dragonfly,Ingress Tool Transfer,2021,2021,1,5
Dragonfly,LSA Secrets,2021,2021,1,5
Dragonfly,Local Account,2021,2021,1,5
Dragonfly,Local Data Staging,2021,2021,1,5
Dragonfly,Malicious File,2021,2021,1,5
Dragonfly,Masquerade Account Name,2021,2021,1,5
Dragonfly,Modify Registry,2021,2021,1,5
Dragonfly,NTDS,2021,2021,1,5
Dragonfly,Network Share Discovery,2021,2021,1,5
Dragonfly,Password Cracking,2021,2021,1,5
Dragonfly,PowerShell,2021,2021,1,5
Dragonfly,Python,2021,2021,1,5
Dragonfly,Query Registry,2021,2021,1,5
Dragonfly,Registry Run Keys / Startup Folder,2021,2021,1,5
Dragonfly,Remote Desktop Protocol,2021,2021,1,5
Dragonfly,Remote Email Collection,2021,2021,1,5
Dragonfly,Remote System Discovery,2021,2021,1,5
Dragonfly,Scheduled Task,2021,2021,1,5
Dragonfly,Screen Capture,2021,2021,1,5
Dragonfly,Security Account Manager,2021,2021,1,5
Dragonfly,Server,2021,2021,1,5
Dragonfly,Spearphishing Attachment,2021,2021,1,5
Dragonfly,Spearphishing Link,2021,2021,1,5
Dragonfly,System Network Configuration Discovery,2021,2021,1,5
Dragonfly,System Owner/User Discovery,2021,2021,1,5
Dragonfly,Template Injection,2021,2021,1,5
Dragonfly,Valid Accounts,2021,2021,1,5
Dragonfly,Virtual Private Server,2021,2021,1,5
Dragonfly,Vulnerability Scanning,2021,2021,1,5
Dragonfly,Web Shell,2021,2021,1,5
Dragonfly,Windows Command Shell,2021,2021,1,5
Evilnum,Bypass User Account Control,2021,2021,1,5
Evilnum,Credentials from Password Stores,2021,2021,1,5
Evilnum,DLL,2021,2021,1,5
Evilnum,File Deletion,2021,2021,1,5
Evilnum,Ingress Tool Transfer,2021,2021,1,5
Evilnum,JavaScript,2021,2021,1,5
Evilnum,Malicious Link,2021,2021,1,5
Evilnum,Remote Desktop Software,2021,2021,1,5
Evilnum,Spearphishing Link,2021,2021,1,5
Evilnum,Steal Web Session Cookie,2021,2021,1,5
Evilnum,System Checks,2021,2021,1,5
FIN7,Data Encrypted for Impact,2021,2021,1,5
FIN7,Data from Local System,2021,2021,1,5
FIN7,Domains,2021,2021,1,5
FIN7,Exfiltration to Cloud Storage,2021,2021,1,5
FIN7,Exploitation of Remote Services,2021,2021,1,5
FIN7,Fallback Channels,2021,2021,1,5
FIN7,Kerberoasting,2021,2021,1,5
FIN7,Malicious Link,2021,2021,1,5
FIN7,Match Legitimate Resource Name or Location,2021,2021,1,5
FIN7,Remote Desktop Protocol,2021,2021,1,5
FIN7,SSH,2021,2021,1,5
FIN7,Spearphishing Link,2021,2021,1,5
FIN7,VNC,2021,2021,1,5
FIN7,Valid Accounts,2021,2021,1,5
FIN7,Windows Management Instrumentation,2021,2021,1,5
FIN8,Asynchronous Procedure Call,2021,2021,1,5
FIN8,Domain Trust Discovery,2021,2021,1,5
FIN8,Token Impersonation/Theft,2021,2021,1,5
FIN8,Web Protocols,2021,2021,1,5
FIN8,Web Service,2021,2021,1,5
FIN8,Windows Management Instrumentation Event Subscription,2021,2021,1,5
Ferocious Kitten,Domains,2021,2021,1,5
Ferocious Kitten,Malicious File,2021,2021,1,5
Ferocious Kitten,Match Legitimate Resource Name or Location,2021,2021,1,5
Ferocious Kitten,Right-to-Left Override,2021,2021,1,5
Ferocious Kitten,Spearphishing Attachment,2021,2021,1,5
Fox Kitten,Establish Accounts,2021,2021,1,5
Fox Kitten,Social Media Accounts,2021,2021,1,5
Fox Kitten,Web Service,2021,2021,1,5
GALLIUM,Code Signing,2021,2021,1,5
GALLIUM,Lateral Tool Transfer,2021,2021,1,5
GALLIUM,Server,2021,2021,1,5
HAFNIUM,Archive via Utility,2021,2021,1,5
HAFNIUM,Client Configurations,2021,2021,1,5
HAFNIUM,Domain Account,2021,2021,1,5
HAFNIUM,Email Addresses,2021,2021,1,5
HAFNIUM,Exfiltration to Cloud Storage,2021,2021,1,5
HAFNIUM,Exploit Public-Facing Application,2021,2021,1,5
HAFNIUM,Gather Victim Network Information,2021,2021,1,5
HAFNIUM,IP Addresses,2021,2021,1,5
HAFNIUM,Ingress Tool Transfer,2021,2021,1,5
HAFNIUM,LSASS Memory,2021,2021,1,5
HAFNIUM,Local Accounts,2021,2021,1,5
HAFNIUM,NTDS,2021,2021,1,5
HAFNIUM,Non-Application Layer Protocol,2021,2021,1,5
HAFNIUM,PowerShell,2021,2021,1,5
HAFNIUM,Remote Email Collection,2021,2021,1,5
HAFNIUM,Rundll32,2021,2021,1,5
HAFNIUM,Standard Encoding,2021,2021,1,5
HAFNIUM,Virtual Private Server,2021,2021,1,5
HAFNIUM,Web Protocols,2021,2021,1,5
HAFNIUM,Web Services,2021,2021,1,5
HAFNIUM,Web Shell,2021,2021,1,5
Higaisa,Binary Padding,2021,2021,1,5
Higaisa,DLL,2021,2021,1,5
Higaisa,Deobfuscate/Decode Files or Information,2021,2021,1,5
Higaisa,Encrypted/Encoded File,2021,2021,1,5
Higaisa,Exfiltration Over C2 Channel,2021,2021,1,5
Higaisa,Exploitation for Client Execution,2021,2021,1,5
Higaisa,Hidden Window,2021,2021,1,5
Higaisa,Internal Proxy,2021,2021,1,5
Higaisa,JavaScript,2021,2021,1,5
Higaisa,Malicious File,2021,2021,1,5
Higaisa,Masquerade Task or Service,2021,2021,1,5
Higaisa,Native API,2021,2021,1,5
Higaisa,Process Discovery,2021,2021,1,5
Higaisa,Protocol or Service Impersonation,2021,2021,1,5
Higaisa,Registry Run Keys / Startup Folder,2021,2021,1,5
Higaisa,Scheduled Task,2021,2021,1,5
Higaisa,Scheduled Transfer,2021,2021,1,5
Higaisa,Spearphishing Attachment,2021,2021,1,5
Higaisa,Symmetric Cryptography,2021,2021,1,5
Higaisa,System Information Discovery,2021,2021,1,5
Higaisa,System Network Configuration Discovery,2021,2021,1,5
Higaisa,System Time Discovery,2021,2021,1,5
Higaisa,Visual Basic,2021,2021,1,5
Higaisa,Web Protocols,2021,2021,1,5
Higaisa,Windows Command Shell,2021,2021,1,5
Higaisa,XSL Script Processing,2021,2021,1,5
IndigoZebra,Domains,2021,2021,1,5
IndigoZebra,Email Accounts,2021,2021,1,5
IndigoZebra,Ingress Tool Transfer,2021,2021,1,5
IndigoZebra,Malicious File,2021,2021,1,5
IndigoZebra,Spearphishing Attachment,2021,2021,1,5
IndigoZebra,Web Services,2021,2021,1,5
Indrik Spider,Clear Windows Event Logs,2021,2021,1,5
Indrik Spider,Create Account,2021,2021,1,5
Indrik Spider,Data Encrypted for Impact,2021,2021,1,5
Indrik Spider,Disable or Modify Tools,2021,2021,1,5
Indrik Spider,Domain Accounts,2021,2021,1,5
Indrik Spider,Group Policy Modification,2021,2021,1,5
Indrik Spider,Ingress Tool Transfer,2021,2021,1,5
Indrik Spider,JavaScript,2021,2021,1,5
Indrik Spider,LSASS Memory,2021,2021,1,5
Indrik Spider,Local Data Staging,2021,2021,1,5
Indrik Spider,Malicious File,2021,2021,1,5
Indrik Spider,Match Legitimate Resource Name or Location,2021,2021,1,5
Indrik Spider,PowerShell,2021,2021,1,5
Indrik Spider,Remote System Discovery,2021,2021,1,5
Indrik Spider,Server,2021,2021,1,5
Indrik Spider,Service Stop,2021,2021,1,5
Indrik Spider,System Service Discovery,2021,2021,1,5
Indrik Spider,Windows Command Shell,2021,2021,1,5
Indrik Spider,Windows Management Instrumentation,2021,2021,1,5
Kimsuky,Credentials In Files,2021,2021,1,5
Kimsuky,Email Addresses,2021,2021,1,5
Kimsuky,Local Accounts,2021,2021,1,5
Kimsuky,Remote Desktop Protocol,2021,2021,1,5
Kimsuky,Social Media,2021,2021,1,5
Kimsuky,Software Packing,2021,2021,1,5
Lazarus Group,Digital Certificates,2021,2021,1,5
Lazarus Group,Domains,2021,2021,1,5
Lazarus Group,Match Legitimate Resource Name or Location,2021,2021,1,5
Lazarus Group,Web Services,2021,2021,1,5
LazyScripter,Command Obfuscation,2021,2021,1,5
LazyScripter,DNS,2021,2021,1,5
LazyScripter,JavaScript,2021,2021,1,5
LazyScripter,Masquerading,2021,2021,1,5
LazyScripter,Mshta,2021,2021,1,5
LazyScripter,PowerShell,2021,2021,1,5
LazyScripter,Registry Run Keys / Startup Folder,2021,2021,1,5
LazyScripter,Rundll32,2021,2021,1,5
LazyScripter,Spearphishing Attachment,2021,2021,1,5
LazyScripter,Spearphishing Link,2021,2021,1,5
LazyScripter,Visual Basic,2021,2021,1,5
LazyScripter,Web Service,2021,2021,1,5
LazyScripter,Windows Command Shell,2021,2021,1,5
Leviathan,Archive Collected Data,2021,2021,1,5
Leviathan,Credentials,2021,2021,1,5
Leviathan,Domains,2021,2021,1,5
Leviathan,Drive-by Compromise,2021,2021,1,5
Leviathan,Dynamic Data Exchange,2021,2021,1,5
Leviathan,Dynamic-link Library Injection,2021,2021,1,5
Leviathan,Email Accounts,2021,2021,1,5
Leviathan,Exfiltration Over C2 Channel,2021,2021,1,5
Leviathan,External Remote Services,2021,2021,1,5
Leviathan,Internal Spearphishing,2021,2021,1,5
Leviathan,Multi-hop Proxy,2021,2021,1,5
Leviathan,Protocol Tunneling,2021,2021,1,5
Leviathan,Remote Data Staging,2021,2021,1,5
Leviathan,Social Media Accounts,2021,2021,1,5
Leviathan,Steganography,2021,2021,1,5
Leviathan,Valid Accounts,2021,2021,1,5
Machete,Drive-by Compromise,2021,2021,1,5
Magic Hound,Credentials,2021,2021,1,5
Magic Hound,Domains,2021,2021,1,5
Magic Hound,Email Accounts,2021,2021,1,5
Magic Hound,Email Addresses,2021,2021,1,5
Magic Hound,Email Collection,2021,2021,1,5
Magic Hound,Gather Victim Identity Information,2021,2021,1,5
Magic Hound,Malicious File,2021,2021,1,5
Magic Hound,Malicious Link,2021,2021,1,5
Magic Hound,Social Media Accounts,2021,2021,1,5
Magic Hound,Spearphishing Link,2021,2018,2,5
MuddyWater,Bidirectional Communication,2021,2021,1,5
MuddyWater,Disable or Modify Tools,2021,2021,1,5
MuddyWater,Domain Account,2021,2021,1,5
MuddyWater,JavaScript,2021,2021,1,5
MuddyWater,Malicious Link,2021,2021,1,5
MuddyWater,Python,2021,2021,1,5
MuddyWater,Software Discovery,2021,2021,1,5
MuddyWater,Spearphishing Link,2021,2021,1,5
MuddyWater,System Network Connections Discovery,2021,2021,1,5
MuddyWater,Web Services,2021,2021,1,5
Mustang Panda,Archive via Custom Method,2021,2021,1,5
Mustang Panda,Archive via Utility,2021,2021,1,5
Mustang Panda,Automated Collection,2021,2021,1,5
Mustang Panda,DLL,2021,2021,1,5
Mustang Panda,Domains,2021,2021,1,5
Mustang Panda,Double File Extension,2021,2021,1,5
Mustang Panda,Exfiltration over USB,2021,2021,1,5
Mustang Panda,Exploitation for Client Execution,2021,2021,1,5
Mustang Panda,File Deletion,2021,2021,1,5
Mustang Panda,File and Directory Discovery,2021,2021,1,5
Mustang Panda,Hidden Files and Directories,2021,2021,1,5
Mustang Panda,Ingress Tool Transfer,2021,2021,1,5
Mustang Panda,InstallUtil,2021,2021,1,5
Mustang Panda,Junk Code Insertion,2021,2021,1,5
Mustang Panda,Local Data Staging,2021,2021,1,5
Mustang Panda,Malicious File,2021,2021,1,5
Mustang Panda,Malicious Link,2021,2021,1,5
Mustang Panda,Match Legitimate Resource Name or Location,2021,2021,1,5
Mustang Panda,Mshta,2021,2021,1,5
Mustang Panda,NTDS,2021,2021,1,5
Mustang Panda,Obfuscated Files or Information,2021,2021,1,5
Mustang Panda,PowerShell,2021,2021,1,5
Mustang Panda,Process Discovery,2021,2021,1,5
Mustang Panda,Registry Run Keys / Startup Folder,2021,2021,1,5
Mustang Panda,Remote Desktop Software,2021,2021,1,5
Mustang Panda,Replication Through Removable Media,2021,2021,1,5
Mustang Panda,Scheduled Task,2021,2021,1,5
Mustang Panda,Software Discovery,2021,2021,1,5
Mustang Panda,Spearphishing Attachment,2021,2021,1,5
Mustang Panda,Symmetric Cryptography,2021,2021,1,5
Mustang Panda,System Information Discovery,2021,2021,1,5
Mustang Panda,System Network Configuration Discovery,2021,2021,1,5
Mustang Panda,System Network Connections Discovery,2021,2021,1,5
Mustang Panda,Visual Basic,2021,2021,1,5
Mustang Panda,Web Protocols,2021,2021,1,5
Mustang Panda,Windows Command Shell,2021,2021,1,5
Mustang Panda,Windows Management Instrumentation,2021,2021,1,5
Mustang Panda,Windows Management Instrumentation Event Subscription,2021,2021,1,5
Naikon,Domain Accounts,2021,2021,1,5
Naikon,Masquerade Task or Service,2021,2021,1,5
Naikon,Match Legitimate Resource Name or Location,2021,2021,1,5
Naikon,Network Service Discovery,2021,2021,1,5
Naikon,Registry Run Keys / Startup Folder,2021,2021,1,5
Naikon,Remote System Discovery,2021,2021,1,5
Naikon,Scheduled Task,2021,2021,1,5
Naikon,Windows Management Instrumentation,2021,2021,1,5
Nomadic Octopus,Hidden Window,2021,2021,1,5
Nomadic Octopus,Ingress Tool Transfer,2021,2021,1,5
Nomadic Octopus,Malicious File,2021,2021,1,5
Nomadic Octopus,Masquerading,2021,2021,1,5
Nomadic Octopus,PowerShell,2021,2021,1,5
Nomadic Octopus,Spearphishing Attachment,2021,2021,1,5
